Gender	Age	Married	Number of Dependents	City	Zip Code	Latitude	Longitude	Population	Number of Referrals	Tenure in Months	Offer	Phone Service	Avg Monthly Long Distance Charges	Multiple Lines	Internet Service	Internet Type	Avg Monthly GB Download	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Contract	Paperless Billing	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Churn Label
0.0	0.2786885245901639	0.0	0.0	0.285972850678733	0.32964709708895756	0.08576667613904268	0.6926594536404174	0.4011246841575318	0.0	0.04225352112676056	0.0	1.0	0.04020804160832166	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026865671641791038	0.00769102060362684	0.0	0.0	0.002255436612132229	0.006015355757321833	1.0
1.0	0.29508196721311475	0.0	0.0	0.6280542986425339	0.3343633111074972	0.07427671606016374	0.6940211828277502	0.44533313068753916	0.0	0.11267605633802817	0.0	1.0	0.17823564712942588	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.01990049751243781	0.018422677259850338	0.0	0.0	0.02249545546354272	0.019826505532404563	1.0
0.0	0.3114754098360656	0.0	0.0	0.7728506787330317	0.34265734265734266	0.023199134962645793	0.7082097777200927	0.11055911241142162	0.0	0.11267605633802817	0.0	1.0	0.31246249249849967	0.0	1.0	0.3333333333333333	0.023529411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2676616915422885	0.04588071705929529	0.0	0.0	0.039436477479297107	0.04477605699409503	1.0
0.0	0.6557377049180327	1.0	0.0	0.7728506787330317	0.3434704830053667	0.015018659304791248	0.710768720610665	0.4504436043087562	0.09090909090909091	0.6901408450704225	0.0	1.0	0.7067413482696538	1.0	1.0	0.6666666666666666	0.2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6582089552238807	0.4728044819090809	0.0	0.0	0.4955508427029332	0.49014654119134654	1.0
0.0	0.2786885245901639	0.0	0.0	0.19909502262443438	0.3442836233533908	0.01391748231690297	0.7038413623583634	0.22875543818986643	0.0	0.0	0.0	1.0	0.11882376475295059	1.0	1.0	0.6666666666666666	0.09411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5656716417910447	0.006490921364651308	0.0	0.0	0.0016663300343364978	0.004970006849126046	1.0
0.0	0.5081967213114754	1.0	0.0	0.7728506787330317	0.3444462514229956	0.026272926259308042	0.719621889403452	0.20760111708494025	0.09090909090909091	0.7464788732394366	0.0	1.0	0.8421684336867373	1.0	1.0	0.3333333333333333	0.1411764705882353	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	0.5164179104477612	0.4265891217927637	0.0	0.0	0.6377499495051505	0.49904455109790913	1.0
1.0	0.7377049180327869	0.0	0.0	0.7728506787330317	0.34460887949260044	0.026794704272105674	0.7162684643404535	0.24277599407261052	0.0	0.5774647887323944	0.0	1.0	0.37587517503500695	1.0	1.0	0.6666666666666666	0.18823529411764706	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8308457711442786	0.49095598289858583	0.0	0.0	0.2213862519356359	0.4215699802554499	1.0
0.0	0.36065573770491804	0.0	0.0	0.7728506787330317	0.34477150756220526	0.036442069298456184	0.7022263802309963	0.040342344738491936	0.0	0.0	1.0	1.0	0.4422884576915383	0.0	1.0	0.3333333333333333	0.21176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2741293532338308	0.0031098725471529376	0.0	0.06666666666666667	0.00620245068336363	0.0047082514825138215	1.0
1.0	0.7213114754098361	0.0	0.0	0.7728506787330317	0.3457472759798341	0.04908306657060382	0.7105838261790541	0.19031289777152954	0.0	0.0	1.0	1.0	0.816763352670534	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.01840796019900499	0.0001442426969922513	0.0	0.0	0.011453915033999866	0.0032882495256206655	1.0
1.0	0.7377049180327869	1.0	0.0	0.7728506787330317	0.34590990404943894	0.047249295392375316	0.7151703754207742	0.4058172008283147	0.18181818181818182	0.11267605633802817	1.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.3058823529411765	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.22288557213930346	0.0357837282698377	0.0	0.0	0.0	0.025702202675591437	1.0
1.0	0.7049180327868853	0.0	0.0	0.7728506787330317	0.3462351601886486	0.042670023566123115	0.7022654563682292	0.26777741892585066	0.0	0.0	1.0	1.0	0.7733546709341867	0.0	1.0	0.6666666666666666	0.21176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5059701492537313	0.005798556419088502	0.0	0.0	0.010845171570277609	0.007204544675285359	1.0
0.0	0.09836065573770492	0.0	0.0	0.7972850678733032	0.35322816718165556	0.0	0.718338015709794	0.2705036381252731	0.0	0.16901408450704225	0.8	1.0	0.120624124824965	1.0	1.0	0.6666666666666666	0.5647058823529412	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.5646766169154229	0.1131555109364813	0.0	0.0	0.021990506968289237	0.08833031018429086	1.0
1.0	0.6065573770491803	1.0	0.0	0.40452488687782806	0.35778175313059035	0.12311569087905859	0.797758137704506	0.5347569200372362	0.09090909090909091	0.2535211267605634	0.0	1.0	0.8791758351670335	0.0	1.0	0.6666666666666666	0.23529411764705882	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.8134328358208955	0.2157639958688892	0.0	0.0	0.23425402275634555	0.2259701465077402	1.0
0.0	0.09836065573770492	0.0	0.0	0.653393665158371	0.3594080338266385	0.12831093291846282	0.7890960957399006	0.1870452343408629	0.0	0.323943661971831	0.6	0.0	0.0	0.0	1.0	0.3333333333333333	0.611764705882353	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.5	0.3572139303482587	0.1409424240850686	0.0	0.0	0.0	0.10191231947869706	1.0
0.0	0.6557377049180327	1.0	0.0	0.09773755656108597	0.3620100829403155	0.05140193821183031	0.9011763500137664	0.22211562209092464	0.09090909090909091	0.9295774647887324	0.0	1.0	0.643128625725145	1.0	1.0	0.6666666666666666	0.32941176470588235	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.900497512437811	0.8236084907021158	0.0	0.0	0.6042690590004264	0.7767895746098967	1.0
0.0	0.6557377049180327	1.0	0.0	0.11764705882352941	0.3626605952187347	0.014333586461583225	0.8774964087051353	0.2640063073503429	0.09090909090909091	0.07042253521126761	1.0	1.0	0.13882776555311063	0.0	1.0	0.3333333333333333	0.32941176470588235	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.3074626865671642	0.029073558005758175	0.0	0.0	0.011681141856863935	0.024321505837646442	1.0
1.0	0.18032786885245902	0.0	0.3333333333333333	0.23076923076923078	0.3639616197755733	0.14179615170642612	0.8947310626898973	0.00905256758553869	0.0	0.2676056338028169	0.0	1.0	0.4556911382276455	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.011442786069651727	0.041039932148235335	0.0	0.0	0.127808074687493	0.0676123311029769	1.0
0.0	0.2786885245901639	1.0	0.0	0.6542986425339367	0.367702065376484	0.13652138848658799	0.7560151283017977	0.23664912514011058	0.09090909090909091	0.14084507042253522	0.0	1.0	0.15783156631326264	1.0	1.0	0.6666666666666666	0.11764705882352941	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8333333333333334	0.12999151852941687	0.0	0.0	0.02434693327947216	0.10123409710705962	1.0
0.0	0.6721311475409836	0.0	0.0	0.7221719457013575	0.3690030899333225	0.12840863340618877	0.7786977872321147	0.11830081501605334	0.0	0.014084507042253521	1.0	1.0	0.49429885977195437	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.02388059701492536	0.0022905740282369506	0.0	0.0	0.013863641464126216	0.005562092470728141	1.0
0.0	0.06557377049180328	0.0	0.0	0.9013574660633484	0.3699788583509514	0.13750732354988948	0.7833621919675096	0.05918840359442978	0.0	0.0	1.0	1.0	0.612122424484897	0.0	1.0	0.6666666666666666	0.3176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.5228855721393034	0.005994726486997963	0.0	0.0	0.008584124419309232	0.006672671150795344	1.0
1.0	0.29508196721311475	0.0	0.0	0.27692307692307694	0.32948446901935274	0.062238825280803704	0.725545040392361	0.4624028725041321	0.0	0.2112676056338028	0.0	1.0	0.239247849569914	1.0	1.0	0.6666666666666666	0.21176470588235294	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.5	0.7044776119402985	0.16498479681973705	0.0	0.0	0.053681635584281524	0.1353392324462921	1.0
0.0	0.47540983606557374	0.0	0.0	0.9221719457013575	0.370304114490161	0.2022050330315885	0.8074201330745278	0.13386971141972376	0.0	0.028169014084507043	1.0	1.0	0.1990398079615923	1.0	1.0	0.6666666666666666	0.15294117647058825	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.7796019900497512	0.03150837473098737	0.0	0.0	0.008373729212953611	0.025100081704470666	1.0
0.0	0.45901639344262296	1.0	0.0	0.9683257918552036	0.37095462676858026	0.15058685674355043	0.7565117414888961	0.007542223151015446	0.09090909090909091	0.7887323943661971	0.0	1.0	0.8027605521104221	1.0	1.0	0.6666666666666666	0.29411764705882354	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.5	0.8582089552238806	0.6811140151974107	0.0	0.0	0.6416801319598735	0.6846742650988107	1.0
0.0	0.5737704918032787	0.0	0.0	0.285972850678733	0.32964709708895756	0.08576667613904268	0.6926594536404174	0.4011246841575318	0.0	0.056338028169014086	1.0	1.0	0.7421484296859372	1.0	1.0	0.0	0.023529411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.3218905472636816	0.02666758981992742	0.0	0.13333333333333333	0.05203774770528962	0.03628113362653279	1.0
1.0	0.3442622950819672	0.0	0.1111111111111111	0.07239819004524888	0.3761587249959343	0.18318990285127046	0.7446771128887844	0.0939263255884644	0.0	0.04225352112676056	1.0	1.0	0.5209041808361672	0.0	1.0	0.3333333333333333	0.3176470588235294	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.309452736318408	0.02317114684483525	0.0	0.0	0.029219686258668283	0.02527235520454133	1.0
1.0	0.04918032786885246	0.0	0.0	0.0832579185520362	0.3764839811351439	0.159881585733135	0.683617927973479	0.2468225772745407	0.0	0.08450704225352113	1.0	1.0	0.24104820964192838	0.0	1.0	0.6666666666666666	0.8117647058823529	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.7562189054726368	0.07502351155960975	0.0	0.0	0.023662447541461885	0.06119388880665478	1.0
0.0	0.7377049180327869	1.0	0.0	0.12126696832579185	0.3771344934135632	0.15170249212788187	0.7166014523858265	0.0695613351824762	0.09090909090909091	0.0	1.0	1.0	0.43308661732346465	0.0	1.0	0.6666666666666666	0.15294117647058825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5044776119402985	0.005781247295449432	0.0	0.0	0.0060734082901321845	0.005769489694114184	1.0
1.0	0.7049180327868853	0.0	0.0	0.2995475113122172	0.3797365425272402	0.16802984893420897	0.6767164885767596	0.5184091038623022	0.0	0.04225352112676056	0.0	1.0	0.8489697939587917	1.0	1.0	0.6666666666666666	0.3411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5751243781094527	0.034624016986019995	0.0	0.0	0.047622253641239704	0.03905841660582736	1.0
1.0	0.4098360655737705	0.0	0.0	0.2995475113122172	0.379899170596845	0.15881304644898037	0.6759158729346905	0.2834128084807265	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.023529411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.06169154228855721	0.0006462072825252856	0.0	0.0	0.0	0.00023750327194208264	1.0
1.0	0.26229508196721313	0.0	0.0	0.34570135746606334	0.38054968287526425	0.17951619441397731	0.7151148774132117	0.0029067006098371867	0.0	0.08450704225352113	0.0	1.0	0.7369473894778956	1.0	1.0	0.6666666666666666	0.2	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	0.7074626865671642	0.07073661860500004	0.0	0.4	0.07234228775331583	0.07761673829397386	1.0
1.0	0.08196721311475409	0.0	0.0	0.893212669683258	0.42136932834607255	0.10114785847228565	0.719386641164624	0.43847483709177953	0.0	0.0	0.0	1.0	0.6269253850770153	0.0	1.0	0.6666666666666666	0.611764705882353	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.6049751243781094	0.006946728287146822	0.0	0.0	0.008791714356246774	0.007424486085569753	1.0
1.0	0.3770491803278688	1.0	0.0	0.6434389140271494	0.3849406407545942	0.22241808388187542	0.6929252703005231	0.008530121397496059	0.09090909090909091	0.0	0.0	1.0	0.24084816963392675	0.0	1.0	0.0	0.058823529411764705	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.763681592039801	0.00878726510076795	0.0	0.0	0.0033775443793621937	0.007144332578173282	1.0
0.0	0.16393442622950818	0.0	0.0	0.6778280542986426	0.3854285249634087	0.20042898912739202	0.6690909040546295	0.1182818169728518	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.8588235294117647	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.06915422885572138	0.0007327529007206363	0.0	0.0	0.0	0.0003002242064338298	1.0
1.0	0.2459016393442623	1.0	0.0	0.7692307692307693	0.3903073670515531	0.16479457010669163	0.6934750072488717	0.016794270190170414	0.09090909090909091	0.7464788732394366	0.0	1.0	0.8419683936787358	0.0	1.0	0.6666666666666666	0.10588235294117647	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.9104477611940298	0.7029062018589999	0.0	0.0	0.6375984649565745	0.6992506102746925	1.0
1.0	0.6065573770491803	0.0	0.0	0.7692307692307693	0.39095787932997234	0.16870811782615044	0.692538762786182	0.23398939909189354	0.0	0.014084507042253521	0.0	1.0	0.3158631726345269	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.010447761194029858	0.0010904747892614198	0.0	0.0	0.008859040822280572	0.003200440217332219	1.0
0.0	0.22950819672131148	0.0	0.0	0.7502262443438914	0.40689543015124413	0.1418430351831256	0.6772328871497975	0.6807663810627506	0.0	0.19718309859154928	0.0	1.0	0.1942388477695539	1.0	1.0	0.3333333333333333	0.3058823529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.30696517412935326	0.07624091992222434	0.0	0.0	0.0408587490742611	0.06720255433096416	1.0
1.0	0.4426229508196721	1.0	0.0	0.5257918552036199	0.4093348511953163	0.14165986005760617	0.6948468269830322	0.00944202747117047	0.8181818181818182	0.8450704225352113	0.4	1.0	0.5389077815563112	1.0	1.0	0.6666666666666666	0.12941176470588237	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.7547263681592039	0.6484516988904853	0.0	0.0	0.46100114454992264	0.6071411547174924	1.0
1.0	0.5245901639344263	1.0	0.0	0.028054298642533938	0.4127500406570174	0.10331130235175413	0.7552894003455128	0.0354693466572943	0.18181818181818182	0.323943661971831	0.6	1.0	0.060012002400480095	1.0	1.0	0.6666666666666666	0.17647058823529413	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8597014925373135	0.2912086961037163	0.0	0.0	0.020197939810139367	0.216833797050109	1.0
0.0	0.4098360655737705	0.0	0.0	0.5755656108597285	0.41535208977069443	0.14368382293609877	0.7114231222506356	0.12094154302106883	0.0	0.028169014084507043	0.0	1.0	0.7109421884376875	1.0	1.0	0.6666666666666666	0.3176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5572139303482587	0.022092211471333213	0.0	0.0	0.029909782535514715	0.024696158886343814	1.0
1.0	0.6229508196721312	1.0	0.0	0.893212669683258	0.4212067002764677	0.10469324864115027	0.7115103758026322	0.24359290993027718	0.09090909090909091	0.04225352112676056	0.0	1.0	0.564512902580516	1.0	1.0	0.6666666666666666	0.11764705882352941	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8154228855721394	0.046313445150272047	0.0	0.0	0.03166588119122961	0.0427731684859919	1.0
0.0	0.4426229508196721	1.0	0.0	0.4081447963800905	0.4229956090421207	0.1238033152039929	0.6497240779540254	0.026131808423732354	0.09090909090909091	0.7887323943661971	0.4	1.0	0.7331466293258652	0.0	1.0	0.3333333333333333	0.08235294117647059	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.5159203980099502	0.4493967770411785	0.0	0.0	0.5860348077829395	0.5001568023362294	1.0
0.0	0.16393442622950818	0.0	0.0	0.3004524886877828	0.4242966335989592	0.12150368598744352	0.6552615128440304	0.1037768109884682	0.0	0.04225352112676056	0.0	1.0	0.8691738347669534	0.0	1.0	0.6666666666666666	0.611764705882353	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.8696517412935324	0.04904828668524513	0.0	0.0	0.04875558248614197	0.049849762454914105	1.0
0.0	0.13114754098360656	0.0	0.0	0.20090497737556562	0.4268986827126362	0.11936288650828542	0.6327268486005448	0.4578148450709577	0.0	0.4788732394366197	0.6	1.0	0.1760352070414083	1.0	1.0	0.0	0.5411764705882353	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	0.5	0.6736318407960199	0.3567121896618375	0.0	0.0	0.0864022980767073	0.2840413690558325	1.0
1.0	0.5081967213114754	0.0	0.0	0.20090497737556562	0.427061310782241	0.11586321038699693	0.6310310431716137	0.5894902825009024	0.0	0.04225352112676056	1.0	1.0	0.6731346269253851	0.0	1.0	0.6666666666666666	0.35294117647058826	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5537313432835822	0.030233269289575874	0.0	0.0	0.037758926367288316	0.032936017120306284	1.0
0.0	0.32786885245901637	1.0	0.0	0.3945701357466063	0.4303138721743373	0.12414563900211997	0.6228371234383518	0.5580960161103407	0.09090909090909091	0.8028169014084507	0.4	1.0	0.5599119823964792	1.0	1.0	0.6666666666666666	0.2823529411764706	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.9074626865671642	0.7068699911723471	0.0	0.0	0.45541304786911735	0.647811917479321	1.0
0.0	0.03278688524590164	0.0	0.0	0.8352941176470589	0.43503008619287686	0.1303932609414179	0.659457696421151	0.01755419191823242	0.0	0.4084507042253521	0.6	1.0	0.23464692938587717	1.0	1.0	0.6666666666666666	0.9647058823529412	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8154228855721394	0.34213790755774043	0.0	0.0	0.09871743082205617	0.2771504290530059	1.0
0.0	0.21311475409836064	1.0	0.0	0.7248868778280543	0.43698162302813465	0.11362875026617811	0.6617854470770113	0.4006877291638961	0.09090909090909091	0.28169014084507044	0.0	1.0	0.10142028405681136	0.0	1.0	0.6666666666666666	0.3058823529411765	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5552238805970149	0.17849745267397116	0.0	0.0	0.02986770349424359	0.138032887512931	1.0
1.0	0.6229508196721312	0.0	0.0	0.448868778280543	0.43795739144576357	0.10773185075235257	0.6589836385740238	0.0032201683226627657	0.0	0.028169014084507043	1.0	1.0	0.4372874574914983	1.0	1.0	0.6666666666666666	0.07058823529411765	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8288557213930348	0.03225266704746739	0.0	0.0	0.01839695684373527	0.028627507060286526	1.0
0.0	0.18032786885245902	1.0	0.0	0.7990950226244344	0.4400715563506261	0.12321541128981792	0.6359449416237141	0.5948572297053404	0.09090909090909091	0.28169014084507044	0.0	0.0	0.0	0.0	1.0	0.0	0.8117647058823529	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.37512437810945276	0.13134163017326436	0.0	0.06666666666666667	0.0	0.09579075627230253	1.0
1.0	0.2786885245901639	0.0	0.0	0.9194570135746606	0.4519434054317775	0.12544508738240204	0.6413004498899989	0.5229306381442711	0.0	0.0	0.0	1.0	0.4848969793958791	0.0	1.0	0.3333333333333333	0.32941176470588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2736318407960199	0.0031041028392732478	0.0	0.0	0.006799973069413587	0.004045918414280971	1.0
1.0	0.36065573770491804	0.0	0.0	0.02081447963800905	0.4564969913807123	0.13763372820702366	0.6504152804118447	0.1863518057640063	0.0	0.14084507042253522	0.0	1.0	0.5049009801960391	0.0	1.0	0.6666666666666666	0.3411764705882353	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.564179104477612	0.0919287556471016	0.0	0.0	0.07788550012343186	0.08960981724792247	1.0
0.0	0.5573770491803278	0.0	0.0	0.09864253393665158	0.4586111562855749	0.14611177042107665	0.6369384647786993	0.3233846913767882	0.0	0.0	1.0	1.0	0.09341868373674735	0.0	1.0	0.6666666666666666	0.12941176470588237	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.5	0.6159203980099504	0.007073661860500004	0.0	0.0	0.001310060818240984	0.005286120358964453	1.0
0.0	0.01639344262295082	0.0	0.0	0.6361990950226244	0.46641730362660594	0.13150368705056073	0.6441748707593863	0.3600604137773809	0.0	0.028169014084507043	1.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.35294117647058826	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.16865671641791047	0.010397013599201473	0.0	0.0	0.0	0.007304061891345599	1.0
0.0	0.5901639344262295	1.0	0.0	0.6932126696832579	0.46657993169621076	0.14089813645090385	0.6377412568132219	0.45746338127172903	0.09090909090909091	0.0	1.0	1.0	0.5609121824364872	0.0	1.0	0.6666666666666666	0.35294117647058826	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6024875621890547	0.006917879747748372	0.0	0.0	0.007865975448282053	0.00712760699564215	1.0
0.0	0.3770491803278688	0.0	0.0	0.19728506787330316	0.46853146853146854	0.13433094142552754	0.6629250853071654	0.5726295191595265	0.0	0.647887323943662	0.4	1.0	0.7195439087817563	1.0	1.0	0.6666666666666666	0.29411764705882354	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.8771144278606966	0.5895602905624888	0.0	0.0	0.47425604255032655	0.568413068366655	1.0
1.0	0.19672131147540983	0.0	0.0	0.19728506787330316	0.46869409660107336	0.12826755772913487	0.6739542508456523	0.12516860763341375	0.0	0.23943661971830985	0.0	1.0	0.41728345669133826	0.0	1.0	0.3333333333333333	0.03529411764705882	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3099502487562189	0.09877162919241399	0.0	0.0	0.1053322561098768	0.10275110744263335	1.0
1.0	0.7213114754098361	1.0	0.0	0.1257918552036199	0.4896731175800943	0.17537992360225832	0.5251299627807217	0.23684860459372684	0.09090909090909091	0.2676056338028169	0.0	1.0	0.9939987997599519	0.0	1.0	0.6666666666666666	0.11764705882352941	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.7159203980099503	0.2028283108026241	0.0	0.0	0.27878767476828475	0.22987138863312684	1.0
0.0	0.3770491803278688	0.0	0.0	0.14751131221719457	0.4898357456496991	0.20045822485549317	0.4736828151359387	0.16526397781028554	0.0	0.07042253521126761	1.0	1.0	0.8761752350470093	1.0	1.0	0.6666666666666666	0.058823529411764705	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.7492537313432835	0.059722246262671724	0.0	0.0	0.07372248030700868	0.06502822860191691	1.0
0.0	0.36065573770491804	1.0	0.0	0.6461538461538462	0.492600422832981	0.1772658938441147	0.5066297365842966	0.7573094971217964	0.09090909090909091	0.6619718309859155	0.4	1.0	0.47909581916383276	1.0	1.0	0.6666666666666666	0.35294117647058826	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	1.0	1.0	0.6348258706467661	0.46285750552449534	0.0	0.0	0.32249377230189186	0.43134775580314993	1.0
0.0	0.36065573770491804	0.0	0.0	0.8	0.505610668401366	0.20009113042228405	0.448085768856635	0.14957159412580504	0.0	0.0	1.0	1.0	0.921984396879376	0.0	1.0	0.6666666666666666	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.600995024875622	0.006900570624109302	0.0	0.0	0.012929486747907271	0.008624546632178516	1.0
1.0	0.45901639344262296	0.0	0.0	0.013574660633484163	0.5204098227354041	0.3522956265795928	0.4751065715081933	0.009907479529608451	0.0	0.0	1.0	1.0	0.08041608321664331	0.0	1.0	0.0	0.12941176470588237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.245273631840796	0.0027752294901309147	0.0	0.0	0.0011277183060661145	0.0021166224693148286	1.0
0.0	0.11475409836065574	0.0	0.0	0.04524886877828054	0.5208977069442186	0.35732597911250785	0.41266883982750774	0.1395026312289834	0.0	0.028169014084507043	1.0	0.0	0.0	0.0	1.0	0.0	0.611764705882353	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.15920398009950248	0.013904995990053026	0.0	0.0	0.0	0.00984635043607775	1.0
0.0	0.18032786885245902	0.0	0.0	0.08778280542986425	0.5210603350138234	0.31555056882627297	0.5837618765488874	0.01845659897030606	0.0	0.11267605633802817	1.0	0.0	0.0	0.0	1.0	0.0	0.5647058823529412	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.40049751243781095	0.06012035610637034	0.0	0.0	0.0	0.04333932945467075	1.0
0.0	0.06557377049180328	1.0	0.0	0.31312217194570136	0.5238250121971052	0.2500540329411174	0.50127175514477	0.014391017725174307	0.09090909090909091	0.07042253521126761	1.0	1.0	0.5489097819563913	1.0	1.0	0.6666666666666666	0.6823529411764706	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.8661691542288557	0.06073771484949718	0.0	0.0	0.046185955699185356	0.05755523832700689	1.0
0.0	0.6885245901639344	0.0	0.0	0.4760180995475113	0.5275654577980159	0.3984391735793217	0.4427687431660037	0.28884624883636983	0.0	0.3380281690140845	0.6	1.0	0.3950790158031606	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.06467661691542288	0.07768911660002654	0.0	0.0	0.1385101775174488	0.09736296103022898	1.0
